timestamp,source,lux
2021-06-07 13:53:04.605000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,317.26123
2021-06-07 13:53:06.180000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,186.90875
2021-06-07 13:53:07.210000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,541.59875
2021-06-07 13:53:08.331000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2197.3513
2021-06-07 13:53:09.575000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,3382.7812
2021-06-07 13:53:10.688000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,3986.5112
2021-06-07 13:53:12.365000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,71.63
2021-06-07 13:53:13.632000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,940.475
2021-06-07 13:53:14.695000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,46.45375
2021-06-07 13:53:15.735000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,3509.365
2021-06-07 13:53:21.040000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,5261.726
2021-06-07 13:53:22.128000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1424.7837
2021-06-07 13:53:23.189000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2526.7625
2021-06-07 13:53:24.226000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,4254.235
2021-06-07 13:53:25.255000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2877.4062
2021-06-07 13:53:26.320000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,5258.556
2021-06-07 13:53:28.720000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,6288.8413
2021-06-07 13:53:30.822000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,22758.135
2021-06-07 13:53:38.082000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.7
2021-06-07 13:56:44.674000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,36.16375
2021-06-07 13:56:45.833000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,156.45625
2021-06-07 13:56:46.922000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,232.00499
2021-06-07 13:56:51.250000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,171.2125
2021-06-07 13:57:26.113000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,5.5
2021-06-07 13:57:27.132000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,99.24625
2021-06-07 13:57:28.397000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,58.05
2021-06-07 13:57:43.254000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,197.76125
